timestamp,confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,diameter0_2d,diameter1_2d,diameter0_3d,diameter1_3d
2264363.467892,0.4897447454828765,0.41374907211321654,0.3370310043740634,-69.40169859272073,57.58107418271345,432.76760839093976,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.06448449516791338,0.09342950613679601,0.9935354433868854,nan,37.94209714041671,nan,4.768074802944163
2264363.475961,0.5742289173850534,0.41284411805909593,0.33610774599498916,-70.02841719212893,57.95640931791661,432.6910404352726,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.06585979611326831,0.09425315931504419,0.9933674190424469,nan,37.73442711248754,nan,4.7414293386286275
2264363.48403,0.490973360178127,0.41193750589455347,0.3351834871204986,-70.65645488235657,58.332258351548475,432.61314194002597,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.06723799173392536,0.09507794021631763,0.993196474899006,nan,37.80967244624805,nan,4.750327846392185
2264363.492099,0.4388767189415563,0.4173343478632603,0.33550006604814264,-66.93006592166283,58.16450001839026,432.86603043091867,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.05906062749861812,0.09470980339318591,0.9937514253678805,nan,37.68135027017719,nan,4.736545751628165
2264363.500168,0.4706082420271567,0.41641773906862484,0.3345682645308513,-67.56424743729349,58.543264306569924,432.7916329314134,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.060452305420411245,0.0955409816669632,0.9935881639751307,nan,37.31810441915228,nan,4.690337772639314
2264363.508237,0.447017142467992,0.42090722632842636,0.34621334809273807,-64.44703756578201,53.86679283082535,433.3956855354772,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.05361175259940365,0.08527871141107743,0.9949137255879462,nan,37.88022814076986,nan,4.765108263645431
2264363.516306,0.5774321596880293,0.4199832919370672,0.34525925464793206,-65.08550944188947,54.2536309613301,433.3275035168488,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.05501284549120927,0.0861276073064361,0.9947641037404945,nan,37.68385081290634,nan,4.739831837039496
2264363.524375,0.5767193187796585,0.41905762474792596,0.34430413072321764,-65.72535652553316,54.640999319103784,433.2579573034846,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.05641695620349502,0.08697766675759935,0.9946114882395728,nan,37.71088298358834,nan,4.742652460213544
2264363.532444,0.46805063371932737,0.4181307450945628,0.343349188534974,-66.36621876273992,55.02841133555886,433.187102990953,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.05782329461678781,0.08782782201543873,0.9944560021839506,nan,37.596157609175904,nan,4.727651373767673
2264363.540513,0.42471025060504,0.4225983574087359,0.3550028370433379,-63.26637747108897,50.35364557787467,433.7451513002439,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.051020856229154754,0.0775692948679643,0.9956806097957978,nan,38.31957561578704,nan,4.8228307141291085
2264363.467602,0.9986692612920277,0.4089376385400721,0.3547055716693245,-71.29807616990585,49.5949297815695,424.8529699981277,19.82867934765879,14.846194483332425,-20.284004726001697,nan,nan,nan,-0.199972863624572,0.07625426874307326,0.9768296373023532,nan,nan,nan,31.64268374820343,nan,4.51005108022528,nan
2264363.548582,0.5297284242155693,0.4216646880121836,0.3540251571795907,-63.911156133251765,50.74928487065442,433.68065361664753,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.05243578903066182,0.0784375044502128,0.9955390730274506,nan,37.89310027301277,nan,4.768571330208261
2264363.475671,0.9986948897331058,0.40996639485582104,0.35744867146560233,-70.61027358512368,48.52514601711375,425.0754124401141,19.82867934765879,14.846194483332425,-20.284004726001697,nan,nan,nan,-0.1984635170917553,0.07390668463759009,0.9773177755210687,nan,nan,nan,31.506132573856764,nan,4.4904722887586574,nan
2264363.5201955,0.6248398779356333,0.4135801011234987,0.35191917015362373,-62.015571886680526,46.08878940694129,386.6793115543135,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1966122901622886,0.07184514712123549,0.9778455308443494,-0.053853806476242716,0.07930691137933066,0.9953944852848498,31.877161082819658,37.643970904372445,4.543028915910333,4.736635319685581
2264363.5242299996,0.6248398779356333,0.4143608927771566,0.3535522724835336,-62.270229747344075,46.04897088981646,391.39851712176267,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1950416774629477,0.06995508869349124,0.9782970048090327,-0.053853806476242716,0.07930691137933066,0.9953944852848498,31.70370555828486,37.643970904372445,4.518087099522184,4.736635319685581
2264363.5282645,0.6248398779356333,0.41450033313279266,0.35466489662904854,-62.318339708831544,45.74803682135875,392.2979673412891,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.19475614945336067,0.06820294803573657,0.978477593064519,-0.053853806476242716,0.07930691137933066,0.9953944852848498,32.21016949519043,37.643970904372445,4.590480273122731,4.736635319685581
2264363.532299,0.6248398779356333,0.41586202207882417,0.3561333779472958,-62.77564280412915,46.17368080209005,400.75711200129035,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1920191044947922,0.06727940943148178,0.9790822971413429,-0.053853806476242716,0.07930691137933066,0.9953944852848498,31.7351557344875,37.643970904372445,4.5219427365236555,4.736635319685581
2264363.5363335,0.6248398779356333,0.4159118120014259,0.3572211808391741,-62.79534281010091,45.811515610281326,401.13078776398714,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.19191283450636792,0.06546245739603107,0.9792262918362659,-0.053853806476242716,0.07930691137933066,0.9953944852848498,31.703162107520683,37.643970904372445,4.517705846598542,4.736635319685581
2264363.540368,0.6248398779356333,0.41659836895876196,0.3579807257341723,-63.033686534248844,46.02215941849839,405.5396125108073,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.19053008764216195,0.06496237333708504,0.9795295685958044,-0.053853806476242716,0.07930691137933066,0.9953944852848498,32.349851097668385,37.643970904372445,4.609394117445189,4.736635319685581
2264363.5444024997,0.6248398779356333,0.4172634954672082,0.3595606461605486,-63.27170619421641,45.915365120734194,409.9491812064172,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1891838902490119,0.06302077751865676,0.9799172604210997,-0.053853806476242716,0.07930691137933066,0.9953944852848498,32.063842328687755,37.643970904372445,4.568530354009154,4.736635319685581
2264363.5484370003,0.6248398779356333,0.4173542891619796,0.36031164952830097,-63.306010504567645,45.70041420018252,410.58858584005145,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18899678596920932,0.06183171022163941,0.9800291090086946,-0.053853806476242716,0.07930691137933066,0.9953944852848498,32.201935388890625,37.643970904372445,4.588369755544108,4.736635319685581
2264363.5524715,0.6248398779356333,0.41693575682861744,0.36045817096386557,-63.15822576224063,45.345624689403124,407.8594161707599,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1898372888283118,0.06108590291972471,0.9799134228261177,-0.053853806476242716,0.07930691137933066,0.9953944852848498,31.94669726236385,37.643970904372445,4.552485657410774,4.736635319685581
2264363.556506,0.6248398779356333,0.4176534501098826,0.3620553071242745,-63.41784106272874,45.262365678149216,412.666518723829,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.188384283442308,0.059174475042516717,0.9803110441361813,-0.053853806476242716,0.07930691137933066,0.9953944852848498,31.693482276365735,37.643970904372445,4.51624730370755,4.736635319685581
2264363.5605405,0.6248398779356333,0.4183519262664171,0.3630929865363278,-63.67481094880077,45.37579027208136,417.4208706344307,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18697161311424543,0.05820481955337686,0.9806394928158948,-0.053853806476242716,0.07930691137933066,0.9953944852848498,31.87240285366629,37.643970904372445,4.541394181047364,4.736635319685581
2264363.56472,0.5048429339437481,0.4178673348970623,0.3507703666377724,-64.44052740240876,50.43344859954934,419.7904195950807,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.055274121099338214,0.0801764465123086,0.9952469587802595,nan,37.66444421212223,nan,4.738619539922735
2264363.572789,0.5528911647363373,0.4169293486496931,0.34979194419662585,-65.06913894068252,50.81772711658239,419.723928290916,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.056696728590486356,0.08104610521841471,0.9950964826568645,nan,37.497924355519984,nan,4.717086357798146
2264363.580858,0.482615113685977,0.42137434415347974,0.36144922455571815,-62.07913081148075,46.289355875767825,420.22932815136625,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.04993005680002427,0.07079797189974704,0.9962402504430494,nan,38.08317486008795,nan,4.794932500010269
2264363.5766784996,0.6510244484292456,0.41880643301027876,0.36667658982654516,-62.1642725257568,43.16470954815465,409.6088750696981,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18697161311424543,0.05820481955337686,0.9806394928158948,-0.051361471739156284,0.0716862555549794,0.996103950391371,31.87240285366629,37.79929946631801,4.541394181047364,4.758590374997185
2264363.580713,0.6510244484292456,0.4207067121606019,0.37009611061208136,-62.83483070951849,43.18301890179769,422.6245263533706,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18312105587058214,0.05452812106495336,0.9815769775773924,-0.051361471739156284,0.0716862555549794,0.996103950391371,31.656945650307367,37.79929946631801,4.509998872645766,4.758590374997185
2264363.5847475,0.6510244484292456,0.41955353569833986,0.36893997633389763,-62.425445800675114,42.82499300811223,414.68235897475245,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1854540613738343,0.05517458594330693,0.981102724583891,-0.051361471739156284,0.0716862555549794,0.996103950391371,32.44755197976644,37.79929946631801,4.623361155311005,4.758590374997185
2264363.588782,0.6510244484292456,0.41942683093409994,0.3701147031332076,-62.38478095859848,42.29617085824949,413.89764320343556,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1857024193289184,0.0529995069725068,0.9811756538541188,-0.051361471739156284,0.0716862555549794,0.996103950391371,32.295238175452575,37.79929946631801,4.6022137223011645,4.758590374997185
2264363.5928165,0.6510244484292456,0.4199953414990373,0.37185124339689735,-62.58708010422347,42.02242403260463,417.82474749350155,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18454618685681484,0.05066671046718796,0.9815169837384594,-0.051361471739156284,0.0716862555549794,0.996103950391371,32.15688260140894,37.79929946631801,4.582546998545196,4.758590374997185
2264363.596851,0.6583304687556228,0.41972766907222425,0.37180556023999733,-63.467585556496246,42.512294643754124,422.4933580057535,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18454618685681484,0.05066671046718796,0.9815169837384594,-0.05279603722676135,0.07257576584337194,0.9959645258067173,32.15688260140894,37.88571809985962,4.582546998545196,4.76885773418584
2264363.6008855,0.6583304687556228,0.4208686331519691,0.3720379400639666,-63.896763055533114,43.223769214407824,430.58970975321785,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1822406719657153,0.05159845827985371,0.9818991478683676,-0.05279603722676135,0.07257576584337194,0.9959645258067173,32.28344723294071,37.88571809985962,4.599497797055956,4.76885773418584
2264363.6049205,0.6043750275490297,0.420600150915657,0.37199286427147116,-64.819556387358,43.74203756490142,435.5465580402228,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1822406719657153,0.05159845827985371,0.9818991478683676,-0.054233145518935655,0.07346554265835958,0.9958220624032366,32.28344723294071,37.80847971223042,4.599497797055956,4.75853033850874
2264363.608955,0.6043750275490297,0.4215013688179951,0.3728455446511961,-65.18993792432286,44.06864806862337,442.349705451383,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18041124610011156,0.051178170361581926,0.9822589155406254,-0.054233145518935655,0.07346554265835958,0.9958220624032366,31.94791053777797,37.80847971223042,4.5511028911759235,4.75853033850874
2264363.613135,0.5704682404793701,0.4272453758577101,0.3610219515817904,-61.559595083059364,49.125656761053236,444.93389274890745,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.046164269214533704,0.0731147159442353,0.9962545350262064,nan,37.712479888765834,nan,4.748821589352009
2264363.621204,0.539248771938675,0.42628659466102176,0.3600109948059894,-62.23705220070478,49.54407844297559,444.8711069516929,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.047615971660749656,0.07401133915974992,0.9961199932330361,nan,37.30135016837391,nan,4.696452989777595
2264363.629273,0.5596271036842299,0.4244151337316614,0.37033070552695757,-63.538450234672936,45.34698854801097,445.09991499536807,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.05040469829776323,0.06501752167845265,0.9966102990960428,nan,37.83393786784495,nan,4.764748785903063
2264363.625093,0.6450998016226721,0.42372503908054415,0.37405933075573317,-58.007326308466574,39.71510322337842,403.37198589736556,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18041124610011156,0.051178170361581926,0.9822589155406254,-0.042369646843704645,0.06467219610344249,0.9970066800566075,31.94791053777797,37.74835009443153,4.5511028911759235,4.756354253199208
2264363.629128,0.6450998016226721,0.4239087304336312,0.3741989719653066,-58.05735182193672,39.777397697173825,404.5491321370889,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.18003966459015186,0.05115146389697986,0.9823284821868198,-0.042369646843704645,0.06467219610344249,0.9970066800566075,31.869311764286042,37.74835009443153,4.539775135100255,4.756354253199208
2264363.6331625,0.6450998016226721,0.4232757806770865,0.37487265787571966,-57.88866829917854,39.14349472282968,400.5773881406325,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1813130377752994,0.049254604905824284,0.9821912065520968,-0.042369646843704645,0.06467219610344249,0.9970066800566075,31.885518584201325,37.74835009443153,4.542956940967614,4.756354253199208
2264363.637197,0.6450998016226721,0.42410002216084564,0.3748733247444975,-58.110907490730625,39.64746312651925,405.8082924932221,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1796497006349942,0.050212231725542816,0.9824483278253859,-0.042369646843704645,0.06467219610344249,0.9970066800566075,32.09415089593623,37.74835009443153,4.571840786007348,4.756354253199208
2264363.6412314996,0.6450998016226721,0.43379500932823734,0.38164993963434735,-61.24601672560617,43.77863358305862,479.58116639263903,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.15985324337884566,0.04981492774079846,0.9858830628200497,-0.042369646843704645,0.06467219610344249,0.9970066800566075,31.682610314431653,37.74835009443153,4.505995582994079,4.756354253199208
2264363.645266,0.6426707889844139,0.4350610136165093,0.38541647071752905,-56.957798828407185,39.79927392599373,453.2525465322293,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.15985324337884566,0.04981492774079846,0.9858830628200497,-0.03572210343461257,0.05441697441787596,0.997879113029936,31.682610314431653,37.48850873253064,4.505995582994079,4.7279227166391555
2264363.6493005,0.6426707889844139,0.44665311516898354,0.39890123954110024,-61.140604373408,42.92823137620801,570.024929070488,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13575510400654206,0.03990152232105354,0.9899385941828083,-0.03572210343461257,0.05441697441787596,0.997879113029936,32.20525852814673,37.48850873253064,4.57359846693306,4.7279227166391555
2264363.65348,0.5534882306622506,0.4646630233435478,0.39417743501439473,-45.242578221242255,45.44957627850714,572.2359174090966,nan,nan,nan,-40.016397410695916,15.005658651141019,-19.98212878103385,nan,nan,nan,-0.008812778273761535,0.051336818522089045,0.9986425116142055,nan,37.52822447154782,nan,4.741714209763157
2264363.6573695,0.7419523158698899,0.45325914709960047,0.39603994946869003,-41.0565895392041,32.98171146574114,423.69151472139004,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13575510400654206,0.03990152232105354,0.9899385941828083,-0.002341254324092934,0.0410176708781928,0.9991556781622767,32.20525852814673,37.63051494704803,4.57359846693306,4.759126700551213
2264363.661404,0.7419523158698899,0.45491382431452027,0.4009723459301885,-41.08866896458861,31.958903259567826,435.83018441778745,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13229887825971648,0.033312031104265005,0.9906499459420208,-0.002341254324092934,0.0410176708781928,0.9991556781622767,31.889465972677716,37.63051494704803,4.528938850013377,4.759126700551213
2264363.6654385002,0.7419523158698899,0.45297155892569857,0.3999998398687006,-41.05603789701719,31.31496726355153,421.83233135806074,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13634071938542563,0.03274735095853204,0.9901206084324592,-0.002341254324092934,0.0410176708781928,0.9991556781622767,32.208133929355355,37.63051494704803,4.575755273845325,4.759126700551213
2264363.669473,0.9845541251410354,0.4526696318661168,0.39991397464242184,-41.74442298938033,31.720463906202227,426.8258562806739,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13634071938542563,0.03274735095853204,0.9901206084324592,-0.0038532927411211726,0.04199659159322161,0.9991103234526226,32.208133929355355,37.308518647820016,4.575755273845325,4.717711283116162
2264363.6735075,0.9845541251410354,0.4517055603459082,0.39914978142713387,-41.718063454256445,31.513176587810253,420.038736325543,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13834327089829906,0.03295229719076298,0.9898359891956904,-0.0038532927411211726,0.04199659159322161,0.9991103234526226,31.58326109661466,37.308518647820016,4.48767115733063,4.717711283116162
2264363.677542,0.9143304482996899,0.45140364023675633,0.3990646760880381,-42.41281207845974,31.920079370859224,425.0036903204967,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13834327089829906,0.03295229719076298,0.9898359891956904,-0.005368991311443694,0.0429768848258672,0.9990616403921044,31.58326109661466,37.44618403202711,4.48767115733063,4.734408725687631
2264363.6815764997,0.9143304482996899,0.451388752623662,0.39964000611764294,-42.41289069964146,31.690980611718082,424.9208282365971,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13837221419337625,0.031943707097106866,0.9898650059054093,-0.005368991311443694,0.0429768848258672,0.9990616403921044,31.516104389110378,37.44618403202711,4.478355968998,4.734408725687631
2264363.6856110003,0.9976431070885524,0.4510865631605519,0.3995553596293502,-43.124770381440655,32.10494789149391,430.0070345794014,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13837221419337625,0.031943707097106866,0.9898650059054093,-0.006887585457937939,0.043957464094306176,0.9990096608726856,31.516104389110378,37.258330131933995,4.478355968998,4.7099629727520425
2264363.6896455,0.9982609569218062,0.451280701911719,0.39976911224187517,-43.13462114963089,32.125578484329665,431.4221568868714,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13796870232676672,0.031799040997440464,0.9899259862080148,-0.006887585457937939,0.043957464094306176,0.9990096608726856,31.44628821419434,37.258330131933995,4.468326690930771,4.7099629727520425
2264363.69368,0.9982609569218062,0.4509781573098919,0.3996851470839592,-43.86685606031104,32.551198524747385,436.66922680819806,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13796870232676672,0.031799040997440464,0.9899259862080148,-0.008409070886651493,0.04493832365696776,0.9989543706264694,31.44628821419434,37.30293416888935,4.468326690930771,4.7148988556138915
2264363.6977145,0.9978085509545062,0.450965525044378,0.4011293068964291,-43.86784944003348,31.973607285149292,436.6332895832103,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13798986569566657,0.029292866311988297,0.9900003661355482,-0.008409070886651493,0.04493832365696776,0.9989543706264694,31.66117158318112,37.30293416888935,4.499395468102492,4.7148988556138915
2264363.7017489998,0.9454126531962156,0.45066269720122787,0.4010453164008998,-44.61872935376163,32.40288261850518,442.01323306729114,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13798986569566657,0.029292866311988297,0.9900003661355482,-0.009933443507941009,0.04591945792630747,0.9988957553638065,31.66117158318112,37.26444781559025,4.499395468102492,4.709336203874958
2264363.7057835003,0.9454126531962156,0.4501041072302273,0.4000090089746926,-44.575718389526344,32.5070757969131,437.7544520377972,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1391529784471952,0.030437385443097653,0.9898030178559076,-0.009933443507941009,0.04591945792630747,0.9988957553638065,31.406969323730323,37.26444781559025,4.463447219037483,4.709336203874958
2264363.709818,0.8527205143126918,0.4516843827556425,0.39773083367064055,-40.89644291260227,31.41210164869156,411.59021842573037,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.1391529784471952,0.030437385443097653,0.9898030178559076,-0.002019034393164587,0.045505606116860775,0.9989620429786396,31.406969323730323,37.27297098368222,4.463447219037483,4.712942459010545
2264363.7138524996,0.8527205143126918,0.4513035339242773,0.3981889241394676,-40.89200668125682,31.052601103742795,409.0966225956686,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13993926808353419,0.02921008951420867,0.9897291406838622,-0.002019034393164587,0.045505606116860775,0.9989620429786396,31.33611954562612,37.27297098368222,4.453918437954742,4.712942459010545
2264363.717887,0.8940680090559027,0.45068891996534893,0.4042991276618263,-42.22996582595701,29.445218309517152,418.60454803063004,19.82867934765879,14.846194483332425,-20.284004726001697,-40.016397410695916,15.005658651141019,-19.98212878103385,-0.13993926808353419,0.02921008951420867,0.9897291406838622,-0.005034952551579097,0.03661228878492945,0.9993168614422221,31.33611954562612,37.159755044184905,4.453918437954742,4.699844485331344
